u.userId,u.profileName,cnt
A1TF2VQH5MQ6D3,juan sobalvarro,9
A236N1TURISZAF,"Trisha Morriston ""Nero Wolfe and Journey Fan""",9
AVMJOWP2ZPD2E,Alfredo R. Villanueva,9
A3971NF06CR0M6,jlynn,9
A1VVQK58VAVXU7,Donedone,9
A168Z73FJA81MM,Rico Luis,9
A9BWUH9XKZ2DQ,"GUSR19 ""JimE""",9
A1SMN5JPNB5ZXV,Lady O,9
AED60TNIHSMPV,Rick455,9
A3DU9DL4P1BY6V,R. Russell,9
AFNG8O2DXRCUV,Amazoned,9
A25WA2DKQDK8XQ,NYYankeeDude,9
AGVO6A3UK2IUM,k&r.w,9
A21T8WBB49CT4B,Libra Rye,9
AHZKZ536PWN6V,dude,9
A15WIV8DXXKNB0,RU girl,9
A2N7GNVQ2L2BPR,C.Roberts,9
A25QT5AZQ4ON0O,Unicorn,9
A3BEBVF9DW386T,CyberCoach,9
A1MGSWG0Y79SG1,sean,9
AMGEJH0VBIYST,Thom,9
A1NXJNTWYU5MSQ,vlynn23,9
A134C5YR8QEHDG,Mark,9
A1GCU0WR2YUJ3,Carol from Chelmsford,9
A3ER878Z9WVNRO,"Kopaka Nuva ""Wing Zero""",9
A1NVK5OVW2Z6JO,AMSNY,9
A2W68BMGM9POZM,Bonnie Newton,9
A3FIXCBW1KMNL1,"Dwight A. Dickman ""Grayhead44""",9
A11J6I175G96EL,Mary97370,9
A2097WPTXSIAP0,"Lorna D. ""Lorna""",9
A1DPSMWG0K4MIO,Lisa K Elfring,9
A302JW1486LBQH,"Ray Wyatt ""HFL Punk Rocker""",9
A2JRPMDTDWI4X4,Tigger61,9
A3HYLH2MRMTQ37,Catherine,9
A2959TM7I2ZYNY,Beth,9
AW9GX5U23P4Y3,Howard Dean Mason,9
A36RGLW7ZCQIK7,Daniel Michalowski,9
ACQFVMRGORU14,Not my real name,9
A3I9DM8V0M6U6H,"Glenn Gallagher ""scholarly bureaucrat""",9
A2AUXMWRDUIZNP,Dolores Lease Beaster,9
A1X6FZH4973I8S,YGrodi,9
A2R9NG5SF8MWQT,Hephzibah,9
AJNW2SVETWAW1,kacunnin,9
A2JHQYLPX412RW,Drumline16,9
AWY3CN594WV6U,"J. F. Kelleher ""USCG 71""",9
ARXDLWABIC540,K-Girl,9
A2Q5UF2R00SQQK,Potter Fan,9
A3NQOVAQJX2OJZ,LeeBird,9
A3GJ76PAUR5BTS,"Terry A. Lucas ""doctorsister1""",9
A173LCAVURT60O,jen,9
A31TW8BFZ6SJLO,Tom Loughridge,9
A1HYO9BBFPJNVS,inish,9
A3278VI9QL4C9I,redhatter,9
A2JHAQICS75G7K,cjdev2001,9
AL5RK8NV2PP2Y,Stacey Reasor,9
A33786Y2DC6D66,"D. Lydon ""capecodder""",9
A14Z0Q1DU6CBJJ,Chris Kennison,9
AAY64O191S6ZL,Melissa Moretti-stoops,9
A1BG8N3FO35OCM,claude,9
A2UFG3DMVELP6I,"Arturo Bustamante ""Art""",9
AAK1E7K4CINWU,"Johnna L. Mellor ""Lit Lover""",9
A2K32OBJU2V9AD,"A. Murray ""abbysm1""",9
A36N18Z3A9OPIN,"Ruatha ""Like to Read""",9
A220GAOX9NK6EM,Alicia,9
A3D0TDJFOGH01S,chester,9
A1RGUEUWHOM5F2,waboo,9
A3BGKQN7N5P4PA,vasweza,9
A1DF3NZ1SQ5D4Y,"P. J. Scott ""Patti""",9
A3NLNP8T94MFRW,kmase08,9
A3FO8FCXA7VJ2G,Cecelia Roth,9
AAA6M8UJCXN5Q,"Jacob L. Peck ""Nice Guy""",9
A2X013WMR1N4WH,Morgan Daub,9
A2O73QF8T1UIV5,Clay Harris,9
A2WDNX1XCRPW60,Jenn_Leigh,9
A2QNUVBXJ5HF8H,Mary Rio,9
AMVW44KI8KV9O,"Michael A. Campo ""captain urbana""",9
A1DM66SOVEMSWE,"Amanda C. Tabb ""amandacharis""",9
A3DEHF9SGDM21P,Jennifer Bliss,9
A386FWB79UC2TN,Grammatca,9
ACADVQ5EY0LSP,er suar,9
ASX08U1BOQMUQ,"Rod Robey ""Go Lakers""",9
A1P94ZFATELJIM,Blimey Limey,9
A3VHPJ0MYNUUGX,"Norm de Plume ""lawman116""",9
A330H15O73QE7E,William K.,9
ADLI1NFVVY9X2,JBauer,9
A38UNI88GFRH60,Rachel A. Flavin,9
A2UY4E6BFJNCQY,"David Carver ""daveca5150""",9
A254QJ5BTEUH85,Magus,9
A1Z8KVB7PRY6CI,"Edward A. Hovatter ""ed""",9
A8Y5B4E1LG4G1,"Rodney A. Watson ""rawdawgy""",9
A3RIP8Y75SMPP4,Deliah15,9
A35MBKI875TNWZ,A. Smith,9
A1EMOHXSFQ7248,"Ian Compton ""Fantasy Fanatic""",9
AWX0AONVVL1QM,rainydaysunset,9
A33N7C5YELZNUI,"PJ TallAnt ""PJ TallAnt""",9
A20CFKDII8QYSQ,movie maven,9
AKCASK72DWN2Q,"Johann Mitchell ""Jo""",9
ABNATG0GSJ0N2,"David A. Lane ""randsboy collector""",9
ADFCM1OPZR0FK,"C. Bailey ""walkinthepark""",9
A22YGPRRP6DZ47,Gonzo181,9
A18BE5PID2YOIY,T.L.,9
A2MFN7ZEW0TNK1,Daniel,9
A3JH9OQCL67403,Velvetdreams,9
A3F8UT5NRUGIMC,Andrew A. Marchant,9
A2SCLFVK9RP2SX,Dean,9
A167OKWC7PJVDF,philly2ocgirl,9
AUPCXT1LFJ77P,Wade A. Hathaway,9
AYYCX3XHMW8S0,lt125,9
A29UH663BZ88D9,"THOR R CASPELL ""TODD ROYALL CASPELL""",9
A34D06JL7LC6MU,"Joshua Miller ""Josh""",9
A15B2LASC94HD9,literate,9
A1VGQC66HKIF3V,J. Hatch,9
AUNYEPXKZHL6B,megan,9
A25UZ7MA72SMKM,Brent Butler,9
A3B4FKE4BSKFUD,FolkKey,9
A2XH2SPGXMJR4A,Christine Le,9
ALPBQ52JXAE7Z,"T. Helm ""MAMATETE""",9
A159UF3UTIRHQD,Happy Pappy,9
A24ID61UMF9USJ,Patricia E. Fulton,9
AK56YQ9C352TA,Thomas Schwartz,9
A3IMNT53LSJR4U,"G. Dunshee ""voracious reader""",9
A7C7QG6O3ZHXD,"A. C. Smith ""A.C.Smith""",9
A1DZBXBSD9M3Z4,"BongoMan ""BongoMan""",9
A3FUF2IW4CI896,"B. M. Sundeen ""Bearkitten""",9
A2T6G9QBU4IUYU,Sharonvold,9
A2Z9WAEEHR4PD1,James Hoffman,9
A217AM89YJAS1,Michael Stratton,9
AW5Z996V76BNR,Joe A Reagan,9
A1FI7I5I956LO8,Gary L. Herstein,9
A24HHYOC654SB6,"Linda M Little ""Linda Little, professional st...",9
A39KKQQ6IF54XP,Just Plain Spoon,9
A12JRN78PADWSM,R. J. Werner,9
A3OBTE6HDJAK5W,Dean Matthews,9
A3O4OLSCUU8AZ2,"Lisa Schloesser ""gailann""",9
A1015X1FQJWP9C,Curt L. Woodard,9
A1SHNOU2ODKIDG,"Gregory Holmes ""DeCoteau Fan""",9
A38UKIMFK8MX68,Ross Stanforth,9
AGI00KU9ZTUIG,Movie girl,9
A1WV5IGAREX52P,Sara K in Arizona,9
A7NEAYY16B9PQ,Galen Hawkins,9
A1GUSMDW8UVFIC,Matias,9
A3377B61OJNG2L,cootnbear,9
A1JVQVFOD1AFVU,"Karen Force ""Karen""",9
A1ME31WLLODAQX,Slick Vick,9
A13ZB5CHXILKWX,"D. Sinclair ""crazy cat-lady in training""",9
AE4OON6E09SL2,K.Quilter,9
A26OFIVG3URRX1,hymnia,9
A26VAJNSWA2EVY,Misty Capaniro,9
AH2Y7UQVGJMC7,jimmy,9
A3CZ2LBO8VVDN6,KingSalmon05,9
A37IRE9GZ0CZ7I,"Eliza Hoffman ""The Sleepless Reviewer""",9
A3PJBLG67PKRYY,Sean M. Lemke,9
A3FC44YOIAHE4E,Lyn,9
A35JYV69TM6EFO,D. Stone,9
A3OZN08TURI2I1,rap,9
AF3XCMNHKTGRC,A. Butler,9
A3DD9WWA1BMYIW,Hogwarts Australia,9
A1UUA09VX5KWKM,A. Nikolopoulos,9
A2PXNQOME56SCP,"Lavender Lil ""Netty""",9
AJFBPWTM4ZHOH,J. Hesson,9
A13D6C4UCBOIWN,sue b,9
A1RWFAJFHV9YAO,Lance S. Eastep,9
A314GI5JX9SLFY,Magaly Villazana,9
A28ZVH7U3RXXK0,"Devina1985 ""Devin""",9
A2UU4GAHNK0Y38,"alfred b. martinez ""AM""",9
A1IO5WNJW895KP,Cheryl K. Brown,9
A1NU26XX4ULFQY,dragonsfire,9
ADHT84I7DFNOV,Fcano,9
AKH8TIKG9HSD2,julie,9
A1GURSUO871PKZ,"mimi ""mimi""",9
AZCW9ZFKRIL46,eliane,9
AURIMF0LBJ6XB,James L. King,9
A2ZCFDE6G7QUBB,"Richard G. Oguin ""Woodworker""",9
A2ZL6895AMRMR9,Job T. Ittoop,9
A3QFG0YA4X52YS,"Kelley J. Knueppel ""winterhart14""",9
A1LJL3HOD2MVBE,"Tritonia diomedea ""tritoniadiomedea""",9
A2WNXS3CNAQS01,Sapere Aude,9
A17CLMFNV7BUK6,L Hoover,9
AZINNHOH7MQEJ,Tanya Dowell,9
AUHW6I3H9S1P1,Campos,9
A3UQEJDSZX2KEG,Rick,9
A2TSUPDE9VNJLC,jpinco,9
ABE96P67CUYFY,"D. A. Grabowski ""Portia""",9
A76PHB1AT8NYW,MusicLover92,9
A3HSU884UJ26YO,Sam,9
A3I605L29X7WYZ,Kelli A. Brozanski,9
A14KNVY6OAN4L,moviequeen,9
A24LAXEHK9HZM4,"Nathan Trail ""4alex6""",9
A27B9V8LUVHPBZ,William Allin,9
A28KY5HDFLRZP1,J. Higgins,9
A2NXRBV0BQL5Z5,Mearle's Ideas/Thoughts,9
A3DDPQ9342UNMY,"N. Doyle ""film buff""",9
A1DF4DGUIEYZIV,Vickie,9
AF5F5YEEKFJII,ARron,9
A1ZY0K46FYOTB6,A. Sperling,9
A1ZU8WIPVBAZWJ,Ally,9
A26ZWK9CR0GPV0,Nydia Monica Rodriquez,9
AMIOLJHCQHGBE,"T. A. Wauldron ""iamtoddicus""",9
A2MJU4OW0NAUOU,Tweety,9
A2ZWNN2T10AQ0V,"Jeanie Zermeno ""poochie""",9
A2SWWVVMACWV78,Mandeth,9
AJNS63RFOMYL7,jojo,9
A1TGBXUTW9XDNV,Jlet,9
A2DV2MUBJ02X76,"Wolf Lady ""happy shopper""",9
A1Z92EHQX3P9G6,Suzor,9
A1P2Z22H68758F,mommylulu2010,9
ADND94QG5NZ6M,Summer Snow,9
A1MB4RWIUUTQVF,Tim Justice,9
A1OS5T1MCGEYE8,S. Beaupre,9
A23BBQ7JA0L2VR,Jessie,9
A2L70Q6D7KQQV7,"Trish ""Freakytrish""",9
A1U9ZT7CNT1CZY,"S. Winsor ""Trekker""",9
A3APW42N5MRVWT,"Michael Harbour ""mharbour""",9
A2VYO67OO05AON,willy6576,9
A20H7GH24NFK83,"Elizabeth ""Elizabeth""",9
A480D2ZO677Q3,Brenda,9
A385BQDTPESOGX,Milkweed,9
A2UL12I7XJCCV,PT,9
A3DOT4XVKV6AFO,dede,9
A12FEBSKGENBM8,Arwen,9
A2BQYBD9VNUDLV,Graham,9
A6MH5KN48GNK2,Vicki Watts,9
A3RIZON3CIFGHZ,blackwidow,9
A3I6PVPLOWPPS2,Bty,9
AIJLXECNPOZE7,J,9
A1UT2FQPBDRHE6,Ant,9
A15S9RZQCI4RY4,peekaboo,9
A2O6FSNFJHJIJD,"Kathleen ""Kathy""",9
A2V6SUF47NRDV8,"S. handshoe ""momof4girls""",9
A157MS0HV1665O,Wenders,9
A36IEWBMN1HQKV,D.D.,9
A3PM1MO0L034V,"Karen ""cityborncountrygirl""",9
A2Z39M5RS0XT61,"Daverick ""Dave""",9
A23XVBGSOPAFU0,Mikey,9
A1R4BQ5PHFZHRP,Kate,9
A20GBLACVSHE61,D. G. Springs,9
A1G8IOPHTIQ543,Lavender Quartz,9
A125DP60T13OEZ,Suzanne,9
A1D27BCSYV7VWH,C. James,9
AWBLD1AL99YXO,William Smith,9
A1UC1LT8ND85BK,Dylan,9
A2IIUNXMQ9OXCF,Rose74,9
A25LVTDZ6D36KJ,Profesor W,9
AIJBTKYO6YV03,Vrenzi,9
A20LQIB58V8OO8,Katy,9
A33R9NYQDR33AZ,ABF89,9
A2XYFIKRE11JPE,"Harvey Wren Jr. ""hwmonky""",9
A2ULC3WYJQ396C,"Patricia A. Kastenholz ""cheesehead""",9
A20HU6AL5L82C2,lilB,9
A31Q3N1JQ9K6TA,Suzanneyt,9
A12Y211FLZBU62,Paiggeerr,9
A3SO7084TIAUFT,debbie,9
A3FIA4JCI1VUO0,C. Nelson,9
AKPULOUJNX30K,miller,9
A3PH0NOMXEHO8J,Joeyd1275,9
A36WA7L88C2NW1,"Candace Drimmer ""a.k.a. Candi Boggs""",9
A1J9S070L0MVWX,DVDwatcher,9
A124U4NFS0E2OI,David P. Oneal,9
A3B6YN3OU1ZZQ6,bribriandmg,9
A31G1X1S5S6LKL,Sandra F. Montalvo,9
A1ZP2CSQC9I975,Hesper Bath,9
A3KBCU7178KQX9,"William R. Pisetsky ""William""",9
A2P3KPPT1K7NJ2,SoftballGrl3,9
ADWHMXX2WO1WV,CadillacLady,9
A2LMZPQ4WETQAA,Sky,9
A2CMQ2UM52UGNF,imnotgonnatellu,9
A1VSAO472LWV1A,AAMIR N SHAH,9
A2M29CS6XMGPXV,Mike,9
A2WJVU1ZNI7A8T,John G. Mcmichael,9
A2NBL2814FMDY4,Anna,9
AY6UJN7232IUS,Pennstater2005,9
A198I3SA1P8NZW,Sara L,9
A2YE8TQQWDJ3TS,Willow,9
A1I487JEV5TWJJ,jsff,9
A2YDWVLN3LIU3C,Liz,9
A3G5BUSPRTFYJ2,"Neil D. Donovan ""from the Witch City""",9
A1B40ZKD1BVPBV,xsnapdragonsx,9
A485GZIY7RX2Z,Karm8,9
A1RUSSDAQHTZ2B,sgaydou,9
A18RMDR4IVENCZ,LARRY GRAY,9
A2VBKOTLHFSHO0,John,9
A3LKK39674BGC4,Gelladuga69,9
A14BOXU0ZCOAB5,guppy,9
A3IERNUUZZRHC4,Jordan Star,9
A5CBTO0EMK1PK,Kelsey A. Morrow,9
A1TYECU9ZZYH85,LatnCupcake,9
A1XIZXF0X77HNH,Michael 71,9
A2WJAOBGVK0A2G,Vette,9
A12UB42W3M4FTS,"Antoinette Cookson ""avid reader""",9
A3RJ03OFKL2WYU,"Lamar Jackson ""Lamar""",9
A2WIZS2IRIH2YA,omccombs,9
A1G6XF7AK9H8DC,arturo,9
A1L5WAZAL5H1SA,Neon Trees,9
A2RB3FO6ZO2CWB,fabislei7,9
AOV6XXJ6PHEM9,Linda L Wright,9
AZ5OT5WCYP013,Deborah Elliott,9
ALDDCD6S0IC3T,Dreaming,9
A2BB35OIN9WOQG,Grandma,9
AX3WJZLFQQRCT,"R. M. Ettinger ""rme1963""",9
AEUDVM20AQCW2,Meghan Guffee,9
A1JCJ15W93V4DA,zoomlens,9
A2CY6897IS1O7Y,Samantha Horn,9
A1GU9UYBOO6P94,Chip Ray,9
A319Y83RT0MRVR,AIROLF,9
AQJSMLYHE6GN4,"StarReviewer ""SR""",9
A2IZS9A6BMLUNN,KMocha,9
A3J7G5B8DO94UH,"CallistianStar ""Calli""",9
A39W3263A9HCMN,"Renfield ""Up the Irons""",9
A27WHTT7SW45TO,"Garree G. Lathrope ""Tigger Fan""",9
A3H34RURHE8A0T,Kevin & Nancy Sullivan,9
A15JQJECC9L635,Michael Tran,9
A2N16170LICV6G,Alexgrn7,9
A1AI4UFGX6XW5N,J. Taylor,9
A3MHGA6BJJ7P27,"W. T. Hoffman ""artist and musician""",9
A32AAU784UWSLC,brammeier,9
AM7Q5M3W8CZMM,setzco,9
A3BAAWVQ1QCJC1,Kay House,9
A2THO1JM9XM4OL,Miko,9
A1DBCUSELB970S,"M. Wilson ""~ Michelle""",9
A8HJ9F29M8JM1,SKY2011,9
A1NASNXCKZCXLM,"blair ""masterblair""",9
A1AHLKY5GIC0ZX,"Laura A. Larkin ""L45013""",9
A3274ACE2GFSMG,"J. A. Gladfelter ""Book Wench""",9
A29R5YHPDK6NBJ,Edward Falk,9
AWVKJJ8IT20JT,"Cory ""Potterphille""",9
A3DL1WJQ2LLQWM,Niemann,9
A3GLOD0NTCMZMG,"R. Simon ""Ricki Simon""",9
AFV89A2OIJWXI,Wyrm,9
A1C58YXM2A30CY,"Henry Rockwell ""James""",9
AO4WFALWQYTW0,"Bobby Hami ""Ultimateserge""",9
A8ZY9LI1KBU2P,Mary Kate,9
A1HGBVQDZ8RGYE,"Ryan Rogers ""Software Guru""",9
AQAWSBZSYZF6V,John D Dunton,9
A3CBV65IHPIQS4,MR ANSON B MAYERS,9
A36DDI3ETVFQZ,T. Persson,9
A35OA53L058D6X,Robert Atchison,9
A1OE9Z1KSQ0TMX,"R. Shaffer ""Shaffer480""",9
A12FLZREV32JOP,Noelle Eiram,9
AHCPTQUWT9QY,Gary,9
AIT3L2OSJNPZ6,"snoogins4life ""brokenone""",9
A1M39P7MO277FV,Chinmay Hota,9
A3G7791C60V6U5,Kristen Maloney,9
A1TX899NX7DORJ,myaeger,9
AG6JVHJIUM4CS,"Sandra Morgan ""hook raven""",9
AZFMP87ZS7GGD,Jerry,9
A1WJP5FB8NDEN5,Kerrie Lee,9
A1OMY3UXF5TWJC,Diana McDaniel,9
A1D4NUM28WIO94,"Steven M. Schmidt ""adaaric""",9
A3RNIOJ1Y0R1AT,K. Curkendall,9
A1LIKOCSCNNGAA,ShayDeaf,9
A2AKPM1ETD7UW8,"C. Maytag ""Educator Science Geek""",9
A7YWRFZI88KQC,W. Davis,9
A12MIU64UYG1FW,Josephine,9
A3BTN5WFZDGFJF,Chereebee,9
A8MVNRTVD1JQW,D.B,9
A129D3BD4MSW5V,Optimus,9
A2B9EGK9RW2QGW,hXcHector,9
A2H3JURQZOHVMB,"Stella Carrier ""powerfulcommunicator""",9
A2EWS3KWI8XAW8,"J. Hallinan ""Travel Maven""",9
A2U5MD8CVWMTUK,"Mark Smith ""lexboox""",9
A3T9GCK63HL93B,"josh ""jtd""",9
A1MW2QVWCWBY20,Don Diego,9
AA0YPCLUF78B4,Elizabeth,9
A13DCIZTD3WPHS,harman,9
A33SEWPO0P3E46,Jason E Wasserman,9
AJY74BQWLO9DR,"Thomas N. Thompson ""SciFi 4evR""",9
A3P9L51YVCM8LZ,"P. Edwards ""cinemarts""",9
A2SOO3QDKZNJPT,Anonymous,9
A2BNHR5F1KBAO1,CoinFan,9
A3I41MF1O2FAC,"Laura Merucci ""marspeach""",9
AHDNXNNWCFX65,"Medical Billing Pro ""Ce Ce""",9
A102RDJLOHWS0W,"blackbird ""blackbird""",9
A3PJEHL3UIIVOP,Michelle,9
A1DXA6ZGQA3T7D,New Reviewer,9
A12NDITJJYDI8B,J9,9
A30XG6768TS92R,natasha+joshua,9
AZLMAMSEEQJA,Shirley Blimshire,9
A1VO19ME4CHBP4,Sueze,9
A4PXF1PLVHAGH,Frozen South,9
A3DN3A4FI5JQGR,Edgarin108,9
A1J9YEGWSDNK2M,JohnD,9
A2JRF895NK97WF,"Sherry Rowe ""bailynsmommy""",9
A1LJDM310QCRTT,"Kevin ""kshack_08""",9
A21JXYX83TX5SV,Gwynn,9
A3C0F9CHODE8XO,"phantompoodle ""phantompoodle""",9
ALXQFJK84NXMT,K. Leeker,9
A28G8IKH6CSXZ5,Kristen C. Carr,9
A3D6VY991DEYZ6,Bob,9
AKE6711D72LTX,"Clarrissa Lee Moon/The Nightwolves Series ""Cl...",9
ASXABZEIQIH6,Becky,9
A1FAIN5G8XAD9R,Adam Isaev,9
AEYJPRWD8SA6M,TheCountofMonteCristo,9
ANXLSO66HU1W4,kathrynmarie20,9
A2IMZ3QN83XP08,Bella,9
ATJMY6FAQRGO0,Melaleuca Man,9
A161MGQSJ6TYBD,Kristin Biddle,9
A2G6BRN85ILYWV,Pansy Fragonard,9
A3QDFYVVLLPMZW,"L. Torres ""ljtorres""",9
AMZW37IKRBCFH,Johnny Z,9
A1IOO9KVKA330W,Royce Thomas,9
A25YG76K77E5WG,FLboy,9
A2C1GJPAMJAA1N,"Nico1908 ""NTF""",9
A1HYCENEVRDR8Z,"M. Fails ""natesmom""",9
A1DGGK7NRZ2RIG,Mr. Cor Tadema,9
A2JVPQ14AT1VC8,Y. Chen,9
A1XHY0UHGWXW8S,Ryan,9
A19MPJAMBBKRHP,"Andrew ""Andrew""",9
A1WR4MXT63DM9Q,MRMLK,9
A1YHLWSZ80ILUF,Happy buyer,9
A2M144DDJJO3ZU,dgatwood,9
A2PXM5A24U96E0,"W. C. Knowles ""Wizard at heart""",9
A73QPH7NGI0DJ,Sean Curley,9
A2VM257LPAD36Z,Marvolon,9
ACSI11F2YUA2H,"Cluster Lizzy ""Cluster Lizzy""",9
A16Y0TRGQPRA0H,old maid,9
A2YV0UK6MV4YBT,Katherine A. Monroe,9
A2HMQODAS1PMX6,"Steven W. Brown ""Old Billy-Goat""",9
A3QJ39FMK9TV3X,dnoyeB,9
A2BQTNBWIRZ5ES,BLeaver,9
AHIQLTOK5F4XB,"Tom Boucher ""Computer Geek""",9
A1FCMVHZQ9XVFD,Runner027,9
A34GCIGYVMZVW2,G. Sabol,9
A3IYXF9Y4ND13H,swim*mom,9
A19114E1OFTMKL,C. Dinan,9
A1R97GSDIS0X0A,The Pedro Kid,9
A1AYLPPIHA68A1,Paul Campbell,9
AMW569LB1R573,"NewUser ""New""",9
A2GV1MIU64J3ZU,David,9
A1A5NTS6T1JQTF,John Dettingmeijer,9
A2WOYH8A64QTWZ,Anders Blom,9
A2OA7NRTBAS0FE,"""ophelia0526""",9
A24BEMERMTXJRY,Ford Ka,8
A2CH7D7568YXJF,Sally,6
A1ZARMI4C92RGD,E. Perry,5
A1FEHLA40EQ1A0,Michael A. Lanning,4
A15DXFDJSR1IQM,"Bill Or Gina Knight ""freegina""",4
A2B6R6FBSH5HKJ,Donna Craig,4
ATZDSHI0NIVSA,Michael R. Lowe,4
ACDA33Z21L1ON,D. Sunday,4
A3B32M48A95H0,Megan Morris,4
A3CSWZLV39P9HR,Mary Jo Price,4
A1ZOA62B8GO4B4,"J. Occhuizzo ""amateur astronomer""",4
A26KL1QS4GS6LW,Robert Aronovici,4
A3GEV3CERO3HRB,J. Billie,4
A3348UGBD9HCDX,Kvasnica Philippe,4
A2D6PFZYQ3NGRK,K. Conroy,4
A2FIA7B63OSTNX,L. Satterfield,4
AUO6OHC2P1UZM,"A. Price ""&#34;Dedicated&#34; student""",4
A39A8OMQA7ASD3,"John P. Madore ""Jerric45""",4
A13TSLYVGVAWV5,"Rowie ""Rowie""",4
A2RJMOUSAB1ETL,"p.a.m. ""p.a.m.""",4
A1OE2M6ALKQ3SK,"Reality show junkie ""Nip/Tuck Fan""",4
A3MP796LQ9U9NG,J. Johnson,4
A2DUTJ7WULZ7V1,H. Yin,4
A3HNT4CKWWHTB,kebra,4
ABJGXRHHWAHRR,dzinegurl,4
A2BN6QV6VI2D6Y,"Kid Jingo ""Zombie Warlord""",4
ALL4FJ2QXTXQ,prussianette,4
A2Z8339ZIKQ8AL,Justin W. Hart,4
A2WCSL2PS0A0HK,LB,4
A1R3DNON4W0QI5,"Timothy J. Oosting ""capt. balls""",4
A1DI5687XI36OK,RL,4
A3669RC7JNL2A0,"Jessica Arterburn ""J.E.S""",4
A24HRMTNZD13FY,"Kimberly Martin ""christmas shopper""",4
A3C63D2MCSHC4,"joyce johnson ""jamies mom""",4
A1CIG4KY4HEDLC,Wheeler,4
A3K1Y2A0RY91AS,Anna Shives,4
A18L3ENKQCK2IE,"Brian Simpson ""darfnader""",4
A38KB816NTL6YI,"A. Enix ""Okies""",4
A1KHMTPM4V9W60,"Yaser Al Marzouqi ""Dreamy77""",4
A2SQGC708613E4,"Maxwell Johnson ""Cook, musician and teacher""",4
A242171S0B8GGH,"M. A. Ratcliff ""WayneWatsonFan""",4
A3AUHPX0N3GMFI,AJ,4
AABH46GK1B6I,"David Saunders ""poppy""",4
A2B32NB9NIQSF7,"Amanda E. Rullan ""turtlebutt""",4
A1V9AYBPDPNLXG,Gina Johnston,4
AJJ4R8XLSFXYC,Jason E. Eschenbrenner,4
A34AZW4M9ZHAIJ,Scott New York,4
A3PYQPNQL3SYR9,"Amanda Quam ""Potterfan4ever""",4
A2LLW9UCR3VHFO,Davra,4
A6JMH5VE2TSAE,Deanie Compton,4
A24RUI7KP93Q5H,Janboricua,4
A3QQMEYFS7AR5N,Walbert Matos,4
A26SJFR740149J,sarenliz,4
A3GU9CX8DTUMKU,Anonymous,4
A2URTMVT9J9P6J,KellyC,4
AYW6DSYOKEO75,Patrick Matthews,4
A3UHLJGZ2E84A5,"Jordan Lund ""Jordan""",4
AS04GU2IG7U6R,Ronald Schafer,4
A333WR6ZJZOU59,J Waggoner,4
A2Z8A2XNL6YP3D,iMe,4
A1EQUNR63H5D6Q,"Hermina Williams ""Hermina Williams""",4
A1JWC0WV8XQE6Z,"Someone special ""TMS""",4
A3T89FRTHQS66D,"Davis John ""John Davis""",4
A1PPE8RW3VSWMK,W. V. Morris,4
A37V6T69IVMQD,"Pablo  Omar Palmeiro ""TaitaPop""",4
A1UDCTOJEA7K5I,Arabel51,4
A3BLL3VLXSR55I,"J. Scott ""voracious reader""",4
A35GX2EDKABBN,"J. odewahn ""Ode1""",4
A1IUWVPO5O1F6A,Alexei S,4
AN4WHDEFUW24B,"D. Bozek ""Rev. D.Bozek""",4
AZJLMAKG5FY72,Ladislav Nemec,4
A8729HVO6N2X2,Giles,4
ANG9IB3INBVWZ,S. Ramchandani,4
A15LWXCOEMUNYM,"Andrey Rudenko ""Andre""",4
A3GHMKWPKI6KF2,"blu ray ""1080p""",4
A1GKYZWVU44W7W,"F. Furtado ""penguin guy""",4
A2K6DKERCFOCEN,V. K. Manglaveras,4
A1YCTEV2LIKR1V,Lee,4
AWWW82R9J9654,pp,4
A1W5NMKZ27D2MQ,"J. Spray ""funenuf""",4
ANPNQHZPC4WW1,T. Harrison,4
AH939VE6RBGYT,Patricia Paul,4
A2VNLBMJK7DH5T,Kathryn A. Matheny,4
A37F4544VZ4QGG,Christopher Wells,4
A1ALD09SAYLVYI,"Swilli ""Swilli""",4
A2CV8KMIHVGAB9,R. Borow,4
A26OC3JBG9USUS,Sarah Bourouphael,4
A2DGFWRCQAXJK2,Ninoca,4
A2FFIPFY4DQIIL,"S. Lawson ""dzigner413""",4
A2DHJ4R4WIPT23,spongerob,4
A3ID9Z6578LO8I,Governator1,4
A1IFUQE60LWY5S,Jose,4
A3KK0C3TRVW26,B. R. Bicknell,4
AMB6K2MQJZA6I,"Justin ""-Object Junkie""",4
A1UFO8AIXFW2YJ,MortiseMaker,4
A16LAF8QY2G16U,"C. Horton ""CPH""",4
AAJIGWE242MSN,C. Stoneham,4
A31LK233I4YKAD,"Patricia L. Thompson ""Margie""",4
A3TT37JN3JP033,W. Ford,4
A1KMI5S4O9A3R8,gary,4
A27PAM7QENRBGH,"Bob ""Bob""",4
A2TBQ7HMTPXCK7,"dissapointed_byHDDVD ""sigh""",4
ATC4KR06T6G3I,Bernadette A. Tobias,4
A3NTALM03Z405O,M. Gardner,4
A116HXWUPVOW0A,"Patricia J. Hile ""JHile""",4
A71V18MEH712X,"L. Johnson ""reelwoman""",4
A1HK6XTY4O14IB,Najah Ali,4
A3J78KAIPW6KAH,"Joan Paolo De Bastos ""conde_almasy""",4
A1BC2QULTSX93I,Eugenia,4
A314IWI2P1373L,Alex,4
A35S1GLASKO8GQ,lourdes,4
